actual,error,index,col,want_to_clean
4:59 p.m.,4:55 p.m.,218,act_arr_time,1
3:50 p.m.,Not Available,217,act_arr_time,1
9:13 a.m.,9:11 a.m.,216,act_arr_time,1
11:44 a.m.,11:40 a.m.,215,act_arr_time,1
10:04 a.m.,9:58 a.m.,214,act_arr_time,1
11:50 p.m.,Not Available,213,act_arr_time,1
12:15 a.m.,Not Available,212,act_arr_time,1
12:29 a.m.,Not Available,211,act_arr_time,1
5:50 a.m.,,210,act_arr_time,1
4:17 p.m.,4:06 p.m.,209,act_arr_time,1
2:50 p.m.,2:52 p.m.,208,act_arr_time,1
4:23 p.m.,4:18 p.m.,207,act_arr_time,1
3:04 p.m.,2:56 p.m.,206,act_arr_time,1
10:47 a.m.,10:45 a.m.,205,act_arr_time,1
6:34 p.m.,6:13 p.m.,204,act_arr_time,1
9:53 p.m.,9:49 p.m.,203,act_arr_time,1
7:36 p.m.,7:26 p.m.,202,act_arr_time,1
6:38 p.m.,6:36 p.m.,201,act_arr_time,1
7:55 p.m.,7:53 p.m.,200,act_arr_time,1
9:31 a.m.,9:29 a.m.,199,act_arr_time,1
12:09 p.m.,12:03 p.m.,197,act_arr_time,1
7:58 p.m.,7:53 p.m.,196,act_arr_time,1
12:21 a.m.,Not Available,195,act_arr_time,1
8:53 p.m.,8:43 p.m.,194,act_arr_time,1
7:25 p.m.,Not Available,193,act_arr_time,1
10:36 a.m.,10:29 a.m.,192,act_arr_time,1
3:33 p.m.,3:25 p.m.,191,act_arr_time,1
5:34 p.m.,,190,act_arr_time,1
2:46 p.m.,2:37 p.m.,189,act_arr_time,1
9:52 p.m.,9:38 p.m.,188,act_arr_time,1
8:03 p.m.,7:55 p.m.,187,act_arr_time,1
1:15 p.m.,1:14 p.m.,186,act_arr_time,1
5:42 p.m.,5:28 p.m.,185,act_arr_time,1
2:10 p.m.,2:01 p.m.,184,act_arr_time,1
3:21 p.m.,3:20 p.m.,183,act_arr_time,1
1:30 p.m.,1:27 p.m.,182,act_arr_time,1
3:30 p.m.,3:19 p.m.,181,act_arr_time,1
11:56 a.m.,11:50 a.m.,180,act_arr_time,1
10:56 a.m.,10:47 a.m.,179,act_arr_time,1
10:27 a.m.,10:18 a.m.,178,act_arr_time,1
5:05 p.m.,5:03 p.m.,177,act_arr_time,1
9:05 a.m.,9:00 a.m.,176,act_arr_time,1
1:14 p.m.,1:12 p.m.,175,act_arr_time,1
4:47 p.m.,4:45 p.m.,173,act_arr_time,1
11:32 a.m.,11:26 a.m.,172,act_arr_time,1
7:10 p.m.,6:59 p.m.,171,act_arr_time,1
1:40 p.m.,1:34 p.m.,170,act_arr_time,1
7:39 p.m.,7:35 p.m.,169,act_arr_time,1
9:45 a.m.,9:42 a.m.,168,act_arr_time,1
9:56 a.m.,9:54 a.m.,167,act_arr_time,1
1:27 p.m.,1:18 p.m.,166,act_arr_time,1
1:19 p.m.,1:09 p.m.,165,act_arr_time,1
9:14 a.m.,9:09 a.m.,164,act_arr_time,1
6:28 p.m.,6:25 p.m.,163,act_arr_time,1
5:26 a.m.,5:23 a.m.,162,act_arr_time,1
7:17 a.m.,7:10 a.m.,161,act_arr_time,1
6:55 a.m.,Not Available,160,act_arr_time,1
11:21 a.m.,11:18 a.m.,159,act_arr_time,1
3:31 p.m.,3:25 p.m.,158,act_arr_time,1
3:16 p.m.,3:10 p.m.,156,act_arr_time,1
10:30 p.m.,10:39 p.m. (Estimated),155,act_arr_time,1
9:43 a.m.,9:40 a.m.,154,act_arr_time,1
11:58 a.m.,11:35 a.m.,153,act_arr_time,1
9:28 a.m.,9:12 a.m.,152,act_arr_time,1
10:29 p.m.,10:23 p.m.,151,act_arr_time,1
9:32 a.m.,9:22 a.m.,150,act_arr_time,1
3:14 p.m.,3:12 p.m.,149,act_arr_time,1
11:12 a.m.,10:52 a.m.,148,act_arr_time,1
6:19 a.m.,6:15 a.m.,147,act_arr_time,1
6:36 p.m.,,146,act_arr_time,1
7:40 a.m.,7:37 a.m.,145,act_arr_time,1
12:50 p.m.,12:37 p.m.,144,act_arr_time,1
5:38 p.m.,5:34 p.m.,143,act_arr_time,1
5:26 p.m.,,142,act_arr_time,1
2:27 p.m.,2:21 p.m.,141,act_arr_time,1
6:15 p.m.,6:11 p.m.,140,act_arr_time,1
8:06 a.m.,7:59 a.m.,139,act_arr_time,1
6:43 p.m.,6:30 p.m.,138,act_arr_time,1
10:16 a.m.,10:12 a.m.,137,act_arr_time,1
3:13 p.m.,2:49 p.m.,136,act_arr_time,1
12:09 p.m.,,135,act_arr_time,1
11:01 a.m.,10:58 a.m.,134,act_arr_time,1
1:43 p.m.,1:42 p.m.,133,act_arr_time,1
11:06 a.m.,11:04 a.m.,132,act_arr_time,1
5:43 p.m.,5:39 p.m.,131,act_arr_time,1
3:43 p.m.,3:36 p.m.,130,act_arr_time,1
11:56 a.m.,,129,act_arr_time,1
7:10 p.m.,,128,act_arr_time,1
4:44 p.m.,4:22 p.m.,127,act_arr_time,1
9:20 p.m.,9:12 p.m.,126,act_arr_time,1
2:00 p.m.,1:52 p.m.,125,act_arr_time,1
8:02 a.m.,7:50 a.m.,124,act_arr_time,1
6:40 p.m.,6:19 p.m.,123,act_arr_time,1
5:11 a.m.,,122,act_arr_time,1
8:45 a.m.,8:33 a.m.,121,act_arr_time,1
4:59 p.m.,,120,act_arr_time,1
3:50 p.m.,3:29 p.m.,119,act_arr_time,1
11:44 a.m.,11:33 a.m.,117,act_arr_time,1
10:04 a.m.,9:45 a.m.,116,act_arr_time,1
11:50 p.m.,11:35 p.m.,115,act_arr_time,1
12:15 a.m.,11:49 p.m.,114,act_arr_time,1
12:29 a.m.,12/2/11 12:01 a.m.,113,act_arr_time,1
5:50 a.m.,5:52 a.m.,112,act_arr_time,1
4:17 p.m.,,111,act_arr_time,1
4:23 p.m.,4:20 p.m.,109,act_arr_time,1
3:04 p.m.,2:58 p.m.,108,act_arr_time,1
10:47 a.m.,10:43 a.m.,107,act_arr_time,1
6:34 p.m.,,106,act_arr_time,1
9:53 p.m.,9:47 p.m.,105,act_arr_time,1
7:36 p.m.,7:23 p.m.,104,act_arr_time,1
6:38 p.m.,6:28 p.m.,103,act_arr_time,1
11:06 a.m.,10:43 a.m.,102,act_arr_time,1
7:55 p.m.,7:43 p.m.,101,act_arr_time,1
9:31 a.m.,9:26 a.m.,100,act_arr_time,1
7:51 a.m.,7:49 a.m.,99,act_arr_time,1
12:09 p.m.,,98,act_arr_time,1
7:58 p.m.,7:20 p.m.,97,act_arr_time,1
12:21 a.m.,,96,act_arr_time,1
3:16 p.m.,3:04 p.m.,95,act_arr_time,1
8:53 p.m.,8:38 p.m.,94,act_arr_time,1
10:36 a.m.,10:34 a.m.,92,act_arr_time,1
3:33 p.m.,,91,act_arr_time,1
5:34 p.m.,5:24 p.m.,90,act_arr_time,1
2:46 p.m.,2:39 p.m.,89,act_arr_time,1
9:52 p.m.,,88,act_arr_time,1
8:03 p.m.,,87,act_arr_time,1
1:15 p.m.,1:11 p.m.,86,act_arr_time,1
5:42 p.m.,5:22 p.m.,85,act_arr_time,1
2:10 p.m.,1:55 p.m.,84,act_arr_time,1
3:21 p.m.,3:09 p.m.,83,act_arr_time,1
1:30 p.m.,1:23 p.m.,82,act_arr_time,1
3:30 p.m.,3:13 p.m.,81,act_arr_time,1
11:56 a.m.,11:50 a.m.,80,act_arr_time,1
10:56 a.m.,,79,act_arr_time,1
10:27 a.m.,,78,act_arr_time,1
5:05 p.m.,5:00 p.m.,77,act_arr_time,1
9:05 a.m.,8:50 a.m.,76,act_arr_time,1
1:14 p.m.,,75,act_arr_time,1
4:09 p.m.,4:08 p.m.,74,act_arr_time,1
4:47 p.m.,4:43 p.m.,73,act_arr_time,1
11:32 a.m.,,72,act_arr_time,1
7:10 p.m.,,71,act_arr_time,1
1:40 p.m.,1:36 p.m.,70,act_arr_time,1
7:39 p.m.,7:37 p.m.,69,act_arr_time,1
9:45 a.m.,9:29 a.m.,68,act_arr_time,1
1:27 p.m.,1:11 p.m.,66,act_arr_time,1
1:19 p.m.,,65,act_arr_time,1
9:14 a.m.,,64,act_arr_time,1
6:28 p.m.,6:25 p.m.,63,act_arr_time,1
5:26 a.m.,,62,act_arr_time,1
7:17 a.m.,7:04 a.m.,61,act_arr_time,1
6:55 a.m.,12/2/11 6:35 a.m.,60,act_arr_time,1
11:21 a.m.,11:11 a.m.,59,act_arr_time,1
4:56 p.m.,4:54 p.m.,58,act_arr_time,1
3:31 p.m.,,57,act_arr_time,1
5:17 p.m.,5:14 p.m.,56,act_arr_time,1
10:30 p.m.,10:31 p.m.,55,act_arr_time,1
9:43 a.m.,9:29 a.m.,54,act_arr_time,1
11:58 a.m.,11:30 a.m.,53,act_arr_time,1
9:28 a.m.,9:14 a.m.,52,act_arr_time,1
10:29 p.m.,,51,act_arr_time,1
9:32 a.m.,9:22 a.m.,50,act_arr_time,1
9:20 p.m.,,37,act_arr_time,1
3:50 p.m.,,36,act_arr_time,1
11:50 p.m.,,33,act_arr_time,1
12:15 a.m.,,32,act_arr_time,1
5:50 a.m.,,31,act_arr_time,1
6:55 a.m.,,5,act_arr_time,1
7:25 p.m.,,2,act_arr_time,1
10:30 p.m.,,1,act_arr_time,1
10:45 a.m.,10:09 a.m.,2320,sched_arr_time,1
6:40 a.m.,6:30 a.m.,2319,sched_arr_time,1
7:05 p.m.,6:31 p.m.,2318,sched_arr_time,1
12:55 p.m.,12:45 p.m.,2317,sched_arr_time,1
6:17 p.m.,6:07 p.m.,2316,sched_arr_time,1
3:30 p.m.,2:52 p.m.,2315,sched_arr_time,1
6:40 p.m.,6:30 p.m.,2314,sched_arr_time,1
6:30 p.m.,5:57 p.m.,2313,sched_arr_time,1
2:35 p.m.,2:17 p.m.,2312,sched_arr_time,1
2:15 p.m.,2:05 p.m.,2311,sched_arr_time,1
11:35 a.m.,10:57 a.m.,2310,sched_arr_time,1
5:55 p.m.,5:17 p.m.,2309,sched_arr_time,1
4:05 p.m.,3:55 p.m.,2308,sched_arr_time,1
9:20 p.m.,9:10 p.m.,2307,sched_arr_time,1
6:40 p.m.,6:15 p.m.,2306,sched_arr_time,1
5:11 a.m.,5:08 a.m.,2305,sched_arr_time,1
3:50 p.m.,3:30 p.m.,2304,sched_arr_time,1
11:50 a.m.,11:22 a.m.,2303,sched_arr_time,1
10:34 a.m.,9:25 a.m.,2302,sched_arr_time,1
11:50 p.m.,11:31 p.m.,2301,sched_arr_time,1
12:15 a.m.,12:05 a.m.,2300,sched_arr_time,1
12:29 a.m.,12:09 a.m.,2299,sched_arr_time,1
4:17 p.m.,3:55 p.m.,2298,sched_arr_time,1
4:31 p.m.,4:20 p.m.,2297,sched_arr_time,1
2:59 p.m.,2:35 p.m.,2296,sched_arr_time,1
9:45 p.m.,9:25 p.m.,2295,sched_arr_time,1
6:23 p.m.,6:00 p.m.,2294,sched_arr_time,1
8:05 p.m.,7:38 p.m.,2293,sched_arr_time,1
9:35 a.m.,9:00 a.m.,2292,sched_arr_time,1
7:30 a.m.,6:50 a.m.,2291,sched_arr_time,1
12:18 p.m.,12:08 p.m.,2290,sched_arr_time,1
12:21 a.m.,11:52 p.m.,2289,sched_arr_time,1
3:15 p.m.,2:47 p.m.,2288,sched_arr_time,1
9:10 p.m.,9:00 p.m.,2287,sched_arr_time,1
7:25 p.m.,7:08 p.m.,2286,sched_arr_time,1
10:35 a.m.,10:18 a.m.,2285,sched_arr_time,1
4:00 p.m.,3:50 p.m.,2284,sched_arr_time,1
2:45 p.m.,2:10 p.m.,2283,sched_arr_time,1
2:25 p.m.,1:57 p.m.,2282,sched_arr_time,1
8:56 p.m.,8:46 p.m.,2281,sched_arr_time,1
11:10 a.m.,10:43 a.m.,2280,sched_arr_time,1
8:22 p.m.,8:04 p.m.,2279,sched_arr_time,1
1:45 p.m.,1:35 p.m.,2278,sched_arr_time,1
6:15 p.m.,5:40 p.m.,2277,sched_arr_time,1
3:19 p.m.,2:48 p.m.,2276,sched_arr_time,1
2:45 p.m.,2:35 p.m.,2275,sched_arr_time,1
7:45 a.m.,7:25 a.m.,2274,sched_arr_time,1
2:35 p.m.,2:14 p.m.,2273,sched_arr_time,1
8:00 a.m.,7:50 a.m.,2272,sched_arr_time,1
12:10 p.m.,11:43 a.m.,2271,sched_arr_time,1
11:05 a.m.,10:55 a.m.,2270,sched_arr_time,1
4:57 p.m.,4:37 p.m.,2269,sched_arr_time,1
9:20 a.m.,8:51 a.m.,2268,sched_arr_time,1
1:17 p.m.,12:51 p.m.,2267,sched_arr_time,1
3:50 p.m.,3:33 p.m.,2266,sched_arr_time,1
12:35 p.m.,12:12 p.m.,2265,sched_arr_time,1
7:55 p.m.,7:26 p.m.,2264,sched_arr_time,1
9:55 a.m.,9:45 a.m.,2263,sched_arr_time,1
9:21 a.m.,9:11 a.m.,2262,sched_arr_time,1
6:46 p.m.,6:34 p.m.,2261,sched_arr_time,1
6:55 a.m.,6:30 a.m.,2260,sched_arr_time,1
10:30 p.m.,10:15 p.m.,2259,sched_arr_time,1
9:54 a.m.,9:34 a.m.,2258,sched_arr_time,1
10:15 p.m.,9:40 p.m.,2257,sched_arr_time,1
9:25 a.m.,8:54 a.m.,2256,sched_arr_time,1
9:40 a.m.,9:30 a.m.,2255,sched_arr_time,1
4:49 p.m.,,2247,sched_arr_time,1
5:25 p.m.,,2243,sched_arr_time,1
10:40 a.m.,,2240,sched_arr_time,1
11:53 a.m.,,2238,sched_arr_time,1
11:45 a.m.,,2232,sched_arr_time,1
7:03 p.m.,,2231,sched_arr_time,1
4:53 p.m.,,2230,sched_arr_time,1
9:20 p.m.,,2229,sched_arr_time,1
1:40 p.m.,,2228,sched_arr_time,1
8:27 a.m.,,2227,sched_arr_time,1
5:11 a.m.,5:11 a.m.Dec 02,2225,sched_arr_time,1
9:43 a.m.,,2224,sched_arr_time,1
4:48 p.m.,,2223,sched_arr_time,1
9:24 a.m.,,2221,sched_arr_time,1
12:15 a.m.,12:15 a.m. Dec 02,2217,sched_arr_time,1
12:29 a.m.,12:29 a.m. Dec 02,2216,sched_arr_time,1
5:50 a.m.,5:50 a.m. Dec 02,2215,sched_arr_time,1
4:17 p.m.,,2214,sched_arr_time,1
10:31 a.m.,,2210,sched_arr_time,1
6:44 p.m.,,2209,sched_arr_time,1
7:35 p.m.,,2207,sched_arr_time,1
8:05 p.m.,,2205,sched_arr_time,1
7:53 p.m.,,2201,sched_arr_time,1
12:21 a.m.,12:21 a.m. Dec 02,2200,sched_arr_time,1
4:00 p.m.,,2196,sched_arr_time,1
5:15 p.m.,,2195,sched_arr_time,1
8:56 p.m.,,2193,sched_arr_time,1
8:22 p.m.,,2192,sched_arr_time,1
2:00 p.m.,,2189,sched_arr_time,1
3:19 p.m.,,2188,sched_arr_time,1
1:39 p.m.,,2187,sched_arr_time,1
10:54 a.m.,,2184,sched_arr_time,1
10:20 a.m.,,2183,sched_arr_time,1
1:17 p.m.,,2180,sched_arr_time,1
5:00 p.m.,,2178,sched_arr_time,1
11:35 a.m.,,2177,sched_arr_time,1
7:03 p.m.,,2176,sched_arr_time,1
2:20 p.m.,,2175,sched_arr_time,1
10:06 a.m.,,2172,sched_arr_time,1
1:16 p.m.,,2170,sched_arr_time,1
9:21 a.m.,,2169,sched_arr_time,1
5:35 a.m.,,2167,sched_arr_time,1
7:23 a.m.,,2166,sched_arr_time,1
6:55 a.m.,6:55 a.m. Dec 02,2165,sched_arr_time,1
11:19 a.m.,,2164,sched_arr_time,1
2:50 p.m.,,2163,sched_arr_time,1
9:54 a.m.,,2159,sched_arr_time,1
10:15 p.m.,,2156,sched_arr_time,1
7:35 p.m.,,2153,sched_arr_time,1
2:50 p.m.,,2150,sched_arr_time,1
4:49 p.m.,,2142,sched_arr_time,1
5:25 p.m.,,2138,sched_arr_time,1
10:40 a.m.,,2135,sched_arr_time,1
11:53 a.m.,,2133,sched_arr_time,1
11:45 a.m.,,2127,sched_arr_time,1
7:03 p.m.,,2126,sched_arr_time,1
4:53 p.m.,,2125,sched_arr_time,1
9:20 p.m.,,2124,sched_arr_time,1
1:40 p.m.,,2123,sched_arr_time,1
8:27 a.m.,,2122,sched_arr_time,1
9:43 a.m.,,2119,sched_arr_time,1
4:48 p.m.,,2118,sched_arr_time,1
9:24 a.m.,,2116,sched_arr_time,1
12:15 a.m.,12:15 a.m. Fri 02-Dec-2011,2112,sched_arr_time,1
12:29 a.m.,12:29 a.m. Fri 02-Dec-2011,2111,sched_arr_time,1
5:50 a.m.,5:50 a.m. Fri 02-Dec-2011,2110,sched_arr_time,1
4:17 p.m.,,2109,sched_arr_time,1
2:59 p.m.,,2106,sched_arr_time,1
10:31 a.m.,,2105,sched_arr_time,1
6:44 p.m.,,2104,sched_arr_time,1
7:35 p.m.,,2102,sched_arr_time,1
8:05 p.m.,,2100,sched_arr_time,1
7:53 p.m.,,2096,sched_arr_time,1
12:21 a.m.,12:21 a.m. Fri 02-Dec-2011,2095,sched_arr_time,1
4:00 p.m.,,2091,sched_arr_time,1
5:15 p.m.,,2090,sched_arr_time,1
8:56 p.m.,,2088,sched_arr_time,1
8:22 p.m.,,2087,sched_arr_time,1
2:00 p.m.,,2084,sched_arr_time,1
3:19 p.m.,,2083,sched_arr_time,1
1:39 p.m.,,2082,sched_arr_time,1
10:54 a.m.,,2079,sched_arr_time,1
10:20 a.m.,,2078,sched_arr_time,1
1:17 p.m.,,2075,sched_arr_time,1
5:00 p.m.,,2073,sched_arr_time,1
11:35 a.m.,,2072,sched_arr_time,1
7:03 p.m.,,2071,sched_arr_time,1
2:20 p.m.,,2070,sched_arr_time,1
10:06 a.m.,,2067,sched_arr_time,1
1:16 p.m.,,2065,sched_arr_time,1
9:21 a.m.,,2064,sched_arr_time,1
5:35 a.m.,,2062,sched_arr_time,1
7:23 a.m.,,2061,sched_arr_time,1
6:55 a.m.,6:55 a.m. Fri 02-Dec-2011,2060,sched_arr_time,1
11:19 a.m.,,2059,sched_arr_time,1
2:50 p.m.,,2058,sched_arr_time,1
9:54 a.m.,,2054,sched_arr_time,1
10:15 p.m.,,2051,sched_arr_time,1
4:49 p.m.,,2042,sched_arr_time,1
5:25 p.m.,,2038,sched_arr_time,1
10:40 a.m.,,2035,sched_arr_time,1
11:53 a.m.,,2033,sched_arr_time,1
11:45 a.m.,,2027,sched_arr_time,1
7:03 p.m.,,2026,sched_arr_time,1
4:53 p.m.,,2025,sched_arr_time,1
9:20 p.m.,,2024,sched_arr_time,1
1:40 p.m.,,2023,sched_arr_time,1
8:27 a.m.,,2022,sched_arr_time,1
5:11 a.m.,5:11 a.m.Dec 02,2020,sched_arr_time,1
9:43 a.m.,,2019,sched_arr_time,1
4:48 p.m.,,2018,sched_arr_time,1
9:24 a.m.,,2016,sched_arr_time,1
12:15 a.m.,12:15 a.m. Dec 02,2012,sched_arr_time,1
12:29 a.m.,12:29 a.m. Dec 02,2011,sched_arr_time,1
5:50 a.m.,5:50 a.m. Dec 02,2010,sched_arr_time,1
4:17 p.m.,,2009,sched_arr_time,1
10:31 a.m.,,2005,sched_arr_time,1
6:44 p.m.,,2004,sched_arr_time,1
7:35 p.m.,,2002,sched_arr_time,1
8:05 p.m.,,2000,sched_arr_time,1
7:53 p.m.,,1996,sched_arr_time,1
12:21 a.m.,12:21 a.m. Dec 02,1995,sched_arr_time,1
4:00 p.m.,,1991,sched_arr_time,1
5:15 p.m.,,1990,sched_arr_time,1
8:56 p.m.,,1988,sched_arr_time,1
8:22 p.m.,,1987,sched_arr_time,1
2:00 p.m.,,1984,sched_arr_time,1
3:19 p.m.,,1983,sched_arr_time,1
1:39 p.m.,,1982,sched_arr_time,1
10:54 a.m.,,1979,sched_arr_time,1
10:20 a.m.,,1978,sched_arr_time,1
1:17 p.m.,,1975,sched_arr_time,1
5:00 p.m.,,1973,sched_arr_time,1
11:35 a.m.,,1972,sched_arr_time,1
7:03 p.m.,,1971,sched_arr_time,1
2:20 p.m.,,1970,sched_arr_time,1
10:06 a.m.,,1967,sched_arr_time,1
1:16 p.m.,,1965,sched_arr_time,1
9:21 a.m.,,1964,sched_arr_time,1
5:35 a.m.,,1962,sched_arr_time,1
7:23 a.m.,,1961,sched_arr_time,1
6:55 a.m.,6:55 a.m. Dec 02,1960,sched_arr_time,1
11:19 a.m.,,1959,sched_arr_time,1
2:50 p.m.,,1958,sched_arr_time,1
9:54 a.m.,,1954,sched_arr_time,1
10:15 p.m.,,1951,sched_arr_time,1
4:49 p.m.,,1850,sched_arr_time,1
5:25 p.m.,,1846,sched_arr_time,1
10:40 a.m.,,1843,sched_arr_time,1
11:53 a.m.,,1841,sched_arr_time,1
11:45 a.m.,,1835,sched_arr_time,1
7:03 p.m.,,1834,sched_arr_time,1
4:53 p.m.,,1833,sched_arr_time,1
9:20 p.m.,,1832,sched_arr_time,1
1:40 p.m.,,1831,sched_arr_time,1
8:27 a.m.,,1830,sched_arr_time,1
9:43 a.m.,,1827,sched_arr_time,1
4:48 p.m.,,1826,sched_arr_time,1
9:24 a.m.,,1824,sched_arr_time,1
12:15 a.m.,12:15 a.m. Fri 02-Dec-2011,1820,sched_arr_time,1
12:29 a.m.,12:29 a.m. Fri 02-Dec-2011,1819,sched_arr_time,1
5:50 a.m.,5:50 a.m. Fri 02-Dec-2011,1818,sched_arr_time,1
4:17 p.m.,,1817,sched_arr_time,1
2:59 p.m.,,1814,sched_arr_time,1
10:31 a.m.,,1813,sched_arr_time,1
6:44 p.m.,,1812,sched_arr_time,1
7:35 p.m.,,1810,sched_arr_time,1
8:05 p.m.,,1808,sched_arr_time,1
7:53 p.m.,,1804,sched_arr_time,1
12:21 a.m.,12:21 a.m. Fri 02-Dec-2011,1803,sched_arr_time,1
4:00 p.m.,,1799,sched_arr_time,1
5:15 p.m.,,1798,sched_arr_time,1
8:56 p.m.,,1796,sched_arr_time,1
8:22 p.m.,,1795,sched_arr_time,1
2:00 p.m.,,1792,sched_arr_time,1
3:19 p.m.,,1791,sched_arr_time,1
1:39 p.m.,,1790,sched_arr_time,1
10:54 a.m.,,1787,sched_arr_time,1
10:20 a.m.,,1786,sched_arr_time,1
1:17 p.m.,,1783,sched_arr_time,1
5:00 p.m.,,1781,sched_arr_time,1
11:35 a.m.,,1780,sched_arr_time,1
7:03 p.m.,,1779,sched_arr_time,1
2:20 p.m.,,1778,sched_arr_time,1
10:06 a.m.,,1775,sched_arr_time,1
1:16 p.m.,,1773,sched_arr_time,1
9:21 a.m.,,1772,sched_arr_time,1
5:35 a.m.,,1770,sched_arr_time,1
7:23 a.m.,,1769,sched_arr_time,1
6:55 a.m.,6:55 a.m. Fri 02-Dec-2011,1768,sched_arr_time,1
11:19 a.m.,,1767,sched_arr_time,1
2:50 p.m.,,1766,sched_arr_time,1
9:54 a.m.,,1762,sched_arr_time,1
10:15 p.m.,,1759,sched_arr_time,1
5:11 a.m.,Fri Dec 2 5:11 a.m.,1747,sched_arr_time,1
12:29 a.m.,Fri Dec 2 12:29 a.m.,1744,sched_arr_time,1
10:45 a.m.,10:09 a.m.,1726,sched_arr_time,1
6:40 a.m.,6:30 a.m.,1725,sched_arr_time,1
7:05 p.m.,6:31 p.m.,1724,sched_arr_time,1
12:55 p.m.,12:45 p.m.,1723,sched_arr_time,1
6:17 p.m.,6:07 p.m.,1722,sched_arr_time,1
3:30 p.m.,2:52 p.m.,1721,sched_arr_time,1
6:40 p.m.,6:30 p.m.,1720,sched_arr_time,1
6:30 p.m.,5:57 p.m.,1719,sched_arr_time,1
2:35 p.m.,2:17 p.m.,1718,sched_arr_time,1
2:15 p.m.,2:05 p.m.,1717,sched_arr_time,1
11:35 a.m.,10:57 a.m.,1716,sched_arr_time,1
5:55 p.m.,5:17 p.m.,1715,sched_arr_time,1
4:05 p.m.,3:55 p.m.,1714,sched_arr_time,1
9:20 p.m.,9:10 p.m.,1713,sched_arr_time,1
6:40 p.m.,6:15 p.m.,1712,sched_arr_time,1
5:11 a.m.,5:08 a.m.,1711,sched_arr_time,1
3:50 p.m.,3:30 p.m.,1710,sched_arr_time,1
11:50 a.m.,11:22 a.m.,1709,sched_arr_time,1
10:34 a.m.,9:25 a.m.,1708,sched_arr_time,1
11:50 p.m.,11:31 p.m.,1707,sched_arr_time,1
12:15 a.m.,12:05 a.m.,1706,sched_arr_time,1
12:29 a.m.,12:09 a.m.,1705,sched_arr_time,1
4:17 p.m.,3:55 p.m.,1704,sched_arr_time,1
4:31 p.m.,4:20 p.m.,1703,sched_arr_time,1
2:59 p.m.,2:35 p.m.,1702,sched_arr_time,1
9:45 p.m.,9:25 p.m.,1701,sched_arr_time,1
6:23 p.m.,6:00 p.m.,1700,sched_arr_time,1
8:05 p.m.,7:38 p.m.,1699,sched_arr_time,1
9:35 a.m.,9:00 a.m.,1698,sched_arr_time,1
7:30 a.m.,6:50 a.m.,1697,sched_arr_time,1
12:18 p.m.,12:08 p.m.,1696,sched_arr_time,1
12:21 a.m.,11:52 p.m.,1695,sched_arr_time,1
3:15 p.m.,2:47 p.m.,1694,sched_arr_time,1
9:10 p.m.,9:00 p.m.,1693,sched_arr_time,1
7:25 p.m.,7:08 p.m.,1692,sched_arr_time,1
10:35 a.m.,10:18 a.m.,1691,sched_arr_time,1
4:00 p.m.,3:50 p.m.,1690,sched_arr_time,1
2:45 p.m.,2:10 p.m.,1689,sched_arr_time,1
2:25 p.m.,1:57 p.m.,1688,sched_arr_time,1
8:56 p.m.,8:46 p.m.,1687,sched_arr_time,1
11:10 a.m.,10:43 a.m.,1686,sched_arr_time,1
8:22 p.m.,8:04 p.m.,1685,sched_arr_time,1
1:45 p.m.,1:35 p.m.,1684,sched_arr_time,1
6:15 p.m.,5:40 p.m.,1683,sched_arr_time,1
3:19 p.m.,2:48 p.m.,1682,sched_arr_time,1
2:45 p.m.,2:35 p.m.,1681,sched_arr_time,1
7:45 a.m.,7:25 a.m.,1680,sched_arr_time,1
2:35 p.m.,2:14 p.m.,1679,sched_arr_time,1
8:00 a.m.,7:50 a.m.,1678,sched_arr_time,1
12:10 p.m.,11:43 a.m.,1677,sched_arr_time,1
11:05 a.m.,10:55 a.m.,1676,sched_arr_time,1
4:57 p.m.,4:37 p.m.,1675,sched_arr_time,1
9:20 a.m.,8:51 a.m.,1674,sched_arr_time,1
1:17 p.m.,12:51 p.m.,1673,sched_arr_time,1
3:50 p.m.,3:33 p.m.,1672,sched_arr_time,1
12:35 p.m.,12:12 p.m.,1671,sched_arr_time,1
7:55 p.m.,7:26 p.m.,1670,sched_arr_time,1
9:55 a.m.,9:45 a.m.,1669,sched_arr_time,1
9:21 a.m.,9:11 a.m.,1668,sched_arr_time,1
6:46 p.m.,6:34 p.m.,1667,sched_arr_time,1
6:55 a.m.,6:30 a.m.,1666,sched_arr_time,1
10:30 p.m.,10:15 p.m.,1665,sched_arr_time,1
9:54 a.m.,9:34 a.m.,1664,sched_arr_time,1
10:15 p.m.,9:40 p.m.,1663,sched_arr_time,1
9:25 a.m.,8:54 a.m.,1662,sched_arr_time,1
9:40 a.m.,9:30 a.m.,1661,sched_arr_time,1
7:53 p.m.,11/30 7:53 p.m.,1660,sched_arr_time,1
5:15 p.m.,11/30 5:15 p.m.,1657,sched_arr_time,1
10:30 p.m.,11/30 10:30 p.m.,1653,sched_arr_time,1
5:25 p.m.,11/30 5:25 p.m.,1651,sched_arr_time,1
6:40 p.m.,11/30 6:40 p.m.,1649,sched_arr_time,1
9:10 p.m.,11/30 9:10 p.m.,1645,sched_arr_time,1
7:35 p.m.,11/30 7:35 p.m.,1643,sched_arr_time,1
9:45 p.m.,11/30 9:45 p.m.,1642,sched_arr_time,1
7:45 a.m.,7:45aDec 1,1636,sched_arr_time,1
10:40 a.m.,10:40aDec 1,1632,sched_arr_time,1
